date,signal,benchmark_type,sample_name,specification,coefficient,coefficient_value,cross_section_nobs,cross_section_r2
1996-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0004525182188283238,4671,0.0478979395266228
1997-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013667930089633754,4706,0.09392175673585346
1997-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010095870396469647,4720,0.08490243248442686
1997-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006456148271671722,4714,0.06450514527559414
1997-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01877844127176266,4705,0.09158576544621055
1997-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0077580819005890695,4694,0.030514852639406786
1997-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006487726060467207,4671,0.01571123206420255
1997-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006323714476114079,4690,0.045909044231569274
1997-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01130429246942981,4662,0.026292796857023015
1997-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.005775270700465032,4727,0.05365097956653142
1997-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.027489583820018523,4927,0.12012478813934979
1997-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00338788806850743,4954,0.18578828553864168
1997-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004548374732229009,4976,0.04447962336795075
1998-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.014373189182657262,4989,0.02843382120035276
1998-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01117126130830202,4972,0.015404167732737228
1998-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0016304998409144237,4952,0.014538283185706824
1998-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.013233301621962587,4924,0.062430906169752665
1998-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0014860202170728426,4883,0.0661706092001485
1998-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.005027544743215953,4841,0.025744396127199254
1998-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00010175790483538637,4828,0.1766522155544954
1998-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.011024232450084367,4799,0.05417499829268679
1998-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006217443279906074,4812,0.046164885922058474
1998-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.019326923037676066,4913,0.04131552825799134
1998-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0008935138274732638,4909,0.03227359343481473
1998-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.014696603179706799,4908,0.12794294454960664
1999-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.008242075560129368,4922,0.03028051058731218
1999-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.011592200529637758,4889,0.03256345361221469
1999-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008717706047433889,4835,0.02558147919080911
1999-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.022722406003261697,4800,0.028869393165849577
1999-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.001546108390895808,4769,0.021968257921700873
1999-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00821089552002599,4722,0.034284182295839405
1999-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.024345247935688753,4700,0.014495967006018962
1999-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0017440702282723987,4648,0.021975652697485026
1999-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.030254186346313116,4653,0.0325765076584954
1999-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.04354832879308154,4767,0.12323365422627763
1999-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.04543511913921203,4717,0.077282167323665
1999-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01012351803965926,4676,0.15983733717880122
2000-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0012713516369294506,4651,0.17854429516453274
2000-02-29,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004758014391255765,4619,0.09353721365913881
2000-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.012115419904250618,4564,0.2797038215141433
2000-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.016404458137218126,4539,0.12688854048238962
2000-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01970989936232614,4494,0.18074370955758878
2000-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0010549482802632761,4459,0.08507412174846674
2000-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0220917527145182,4442,0.0656958774327191
2000-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013474872766869634,4400,0.07853960752678413
2000-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.010853493551573622,4429,0.09602482470965212
2000-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.015797975931727548,4544,0.31841022349065295
2000-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01847134830824448,4536,0.15959507981932197
2000-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007956219197696806,4514,0.3176685429933207
2001-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.01382918774732881,4521,0.31556459997058306
2001-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.018054176365445672,4506,0.16894604729635798
2001-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007961695541529631,4468,0.062304938886636574
2001-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01870038422783673,4438,0.030253158448610207
2001-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00783025474426031,4382,0.03204152417074013
2001-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0007374327892345634,4337,0.09842382002650352
2001-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.016599874728985133,4325,0.0870638074702077
2001-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0024309999201699677,4264,0.11857434553055046
2001-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0027297109787406187,4289,0.13116958959668856
2001-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.017652096124400454,4437,0.09287350305108866
2001-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.013308196142595803,4424,0.026491943326374723
2001-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004456861132143438,4410,0.07426223175896196
2002-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010124847821492715,4397,0.1906624641641489
2002-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004249461651039896,4368,0.02719974725223262
2002-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01456972294397454,4344,0.16001850132920425
2002-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01161804101564461,4323,0.07079332990219966
2002-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013152460907542992,4284,0.15561560519649353
2002-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010859778243411519,4257,0.045092283473300965
2002-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0044895232699413475,4249,0.014011551336278405
2002-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013310805596769644,4211,0.11370878900558534
2002-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.008767410489980344,4205,0.0720637660205018
2002-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.012887826373275655,4225,0.229455317011253
2002-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004440417788562649,4199,0.1719698204612391
2002-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.016350498553361598,4174,0.02866888785592514
2003-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.011657214558922048,4157,0.02760888447641152
2003-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.017638992402742488,4128,0.0124504680435793
2003-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006265440887866468,4092,0.06264129807749275
2003-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01317250590960808,4064,0.20068125306586226
2003-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.00551264995697027,4036,0.0482821003513243
2003-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004783301901420014,4006,0.05888405073076619
2003-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012264807999265723,4003,0.03180517450792453
2003-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.007283908205623317,3974,0.08605711284618256
2003-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007973284915850167,3966,0.037094596634540955
2003-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0035451217987804134,3993,0.019824602454069695
2003-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007148826331390629,3983,0.0374037536385996
2003-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.019581837677795456,3958,0.15612830632321317
2004-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006031465744238856,3948,0.03217644241176021
2004-02-29,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.014259529868048041,3930,0.02270620045592031
2004-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.02113551593315037,3913,0.08601981316469764
2004-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013148233099075082,3887,0.025595572030289504
2004-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.010988276328887108,3861,0.026452524945698386
2004-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0063971092563813725,3829,0.2010557909675521
2004-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.016032322816913715,3818,0.051123634493524306
2004-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0017198893510081263,3803,0.013947037488946434
2004-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.020303563851045238,3804,0.013106440126195329
2004-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01008810081551573,3819,0.047644690796042055
2004-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00973056065446693,3804,0.07266647424247064
2004-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0012196598002937147,3806,0.10133315333730653
2005-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007297091241492027,3813,0.025077887495751905
2005-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005189406139539285,3815,0.057825026825946924
2005-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0065977153673558355,3798,0.07335086499713495
2005-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0025283896482524984,3786,0.06944856488414886
2005-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.009383948311303137,3768,0.014651181773515654
2005-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012063972467526498,3750,0.032701615529818095
2005-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.012228420352478658,3728,0.008914929242108571
2005-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0035192053790229377,3704,0.01968074461382563
2005-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.011570165848195313,3714,0.043874151290004826
2005-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.003841107501084619,3790,0.029240737832347596
2005-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00912514291974912,3790,0.011106929273491883
2005-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01188800798508594,3781,0.0827157125088297
2006-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008328646251882971,3774,0.028516877802785
2006-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.011357336421145297,3781,0.027451849495036984
2006-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.003263463756295941,3759,0.01634547747296855
2006-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008226025133160007,3753,0.09991795737666886
2006-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008248851050455752,3734,0.019918085572806943
2006-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007073910764676691,3716,0.06185166216173399
2006-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.005010007648692914,3709,0.020346438550455037
2006-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0005394515936302425,3686,0.03429983779153711
2006-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0017460696655075532,3695,0.03272727767929873
2006-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.008923263129582906,3760,0.006504403758108124
2006-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004215086563737201,3757,0.03515147434897625
2006-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006233601888176499,3748,0.023237685128197794
2007-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004024885777617706,3736,0.020459369162620145
2007-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0004778733723080899,3730,0.012991744580465037
2007-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0082137004284474,3706,0.021085334615103535
2007-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004203759896444569,3680,0.02348333261048874
2007-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005259680916375947,3656,0.013227527446927567
2007-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0014857513835527924,3633,0.026981038838355897
2007-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.023760728197984242,3625,0.04460667826692721
2007-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0025995759695736083,3593,0.04079515982337445
2007-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012776331012526173,3591,0.018033444457602577
2007-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.019042403832020733,3648,0.0862815591289301
2007-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0006700056286175417,3634,0.020524192280703235
2007-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0005411534996502968,3627,0.03696914275317853
2008-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0009725527507041904,3638,0.028957058995193852
2008-02-29,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0036980169465478125,3634,0.05629077196654664
2008-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0012974687077707083,3611,0.037045532293321526
2008-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.003225043717986393,3591,0.021520641796232476
2008-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010504096852823202,3571,0.0576799930579146
2008-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.009799676614804041,3560,0.03933406604595402
2008-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.018224197391410322,3541,0.026735158988021035
2008-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03904241786209128,3520,0.13575648494113812
2008-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01481044278653274,3524,0.06851955018989808
2008-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0015176683641430593,3581,0.062180425601671474
2008-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00830973089912707,3576,0.03025991241285575
2008-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.019262892460864975,3580,0.0929861253344173
2009-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012581099086222465,3573,0.05114391573610477
2009-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01699624978134893,3569,0.05549224667866137
2009-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.03854292735634813,3547,0.12537023344524756
2009-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.03527855002450786,3532,0.0489552401667015
2009-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.027402665351413218,3510,0.04190416509741923
2009-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008581672499182971,3489,0.044323395162295
2009-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.005794731155495284,3473,0.09611232926850577
2009-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.021279044759018793,3460,0.0413174134095502
2009-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01034855607231401,3459,0.10210122015018752
2009-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01701878072946076,3486,0.021801414446771195
2009-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0012019856791942217,3463,0.026950269066593258
2009-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00792204137850718,3451,0.05385431092535298
2010-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0021657637565485506,3437,0.03464739346088597
2010-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.015570530862385051,3423,0.028754833815111902
2010-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012946229968088401,3405,0.11365739693506782
2010-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.012591552552818786,3385,0.10464161883356782
2010-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.001952176904092929,3371,0.1579294516585219
2010-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004436918915499469,3361,0.07164225074119501
2010-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.003161420768223643,3325,0.07343876576250441
2010-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.003684899811344141,3312,0.02616911367759367
2010-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0031252963392509347,3321,0.029603149195340572
2010-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.005610058579091548,3306,0.03914099995457776
2010-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.017194085960352642,3299,0.0373975425438412
2011-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010252286412904222,3299,0.01583059770422257
2011-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.007381469076866501,3286,0.019019013525774286
2011-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0035149200043303594,3274,0.02308046508941719
2011-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.0028114128992674935,3253,0.043643711041040034
2011-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.005426641640288803,3231,0.05016218693313479
2011-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0009755100541230348,3200,0.02691857304055223
2011-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.013836744736709167,3197,0.11834730796205284
2011-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.004449518019928337,3190,0.15717064552983262
2011-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.004179249450200614,3192,0.12772419148702474
2011-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.009897359472795915,3228,0.04451942847277701
2011-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.010853945956934764,3214,0.03703965389673558
2011-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.029579261931991008,3201,0.09687073617242681
2012-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.02610555759890706,3202,0.014061780008102986
2012-02-29,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008354952241283745,3198,0.03453514272958802
2012-03-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.011250258913998631,3187,0.04061006795486555
2012-04-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.006528591574227939,3170,0.09119727660169707
2012-05-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.008927075529653165,3161,0.03694926854621472
2012-06-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-6.47002864571488e-06,3145,0.021891064795622195
2012-07-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.00795539295483888,3124,0.027420804592218406
2012-08-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006542797819222931,3117,0.025317851422076654
2012-09-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.01918380142717542,3112,0.0571725976862546
2012-10-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.0005071165191442711,3145,0.02458248700636989
2012-11-30,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.008650209348317478,3137,0.04658366719243967
2012-12-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.012812643919028421,3120,0.030609756261637977
2013-01-31,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,-0.021986365700320875,3124,0.023271249997149357
2013-02-28,ForecastDispersion,augmented_signal_history,within_signal_coverage,baseline_missing_only,missing_indicator,0.006701061682907742,3116,0.016660536248101487
