signal,benchmark_type,draw_id,moment_family,instrument,moment_value,standardized_moment,j_contribution
ForecastDispersion,augmented_signal_history,2,obs,inst_age,0.01166670315138725,0.8019082279948757,23.688167513385043
ForecastDispersion,augmented_signal_history,2,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.31461837289402
ForecastDispersion,augmented_signal_history,2,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.12895253494429
ForecastDispersion,augmented_signal_history,2,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.26588098775798
ForecastDispersion,augmented_signal_history,2,obs,inst_const,0.002129030866913155,2.772470132384661,-95.08996185584625
ForecastDispersion,augmented_signal_history,2,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.5678017582878
ForecastDispersion,augmented_signal_history,2,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,1.5958197447677575e-06
ForecastDispersion,augmented_signal_history,2,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.09011517310842
ForecastDispersion,augmented_signal_history,2,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.850760931495801
ForecastDispersion,augmented_signal_history,2,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.441289783271442
ForecastDispersion,augmented_signal_history,2,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.78791629484584
ForecastDispersion,augmented_signal_history,2,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6319367891236816
ForecastDispersion,augmented_signal_history,2,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.4795461916429
ForecastDispersion,augmented_signal_history,2,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.067885942251294
ForecastDispersion,augmented_signal_history,2,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.458491168697985
ForecastDispersion,augmented_signal_history,3,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.03113688371002303,-32.408046211951174,130.58262429440921
ForecastDispersion,augmented_signal_history,3,mis,inst_ForecastDispersion_phase2_lag1_observed,-4.4178115634420905e-05,-0.13391039756125622,-0.5336757699629961
ForecastDispersion,augmented_signal_history,3,mis,inst_ForecastDispersion_phase2_lag1_value,-0.047268780957053044,-2.701674415060637,117.59749391719598
ForecastDispersion,augmented_signal_history,3,mis,inst_ForecastDispersion_phase2_prev_observed_flag,-4.4178115634420905e-05,-0.13391039756125622,-0.5336757696495785
ForecastDispersion,augmented_signal_history,3,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.767194523438904,-30.374228936112647,163.14995864749335
ForecastDispersion,augmented_signal_history,3,mis,inst_age,-0.5835915752131082,-32.164548951470366,63.90253318764205
ForecastDispersion,augmented_signal_history,3,mis,inst_baspread,-0.0028586193591562214,-26.032477732026607,-82.4493090877978
ForecastDispersion,augmented_signal_history,3,mis,inst_beta,-0.055993627685948164,-30.356652344802303,243.06151045099972
ForecastDispersion,augmented_signal_history,3,mis,inst_bm,-0.032730374945869375,-21.082838549999337,-230.306327316832
ForecastDispersion,augmented_signal_history,3,mis,inst_const,-0.04505306530961637,-36.35028682337836,3388.7217685230635
ForecastDispersion,augmented_signal_history,3,mis,inst_idiovol,-0.0043405808593549415,-30.24382562273249,-643.5545272482269
ForecastDispersion,augmented_signal_history,3,mis,inst_ill,3.312938407904252e-08,0.7452993333168079,1.049873822038785e-06
ForecastDispersion,augmented_signal_history,3,mis,inst_maxret,-0.004491918210716225,-19.757750967665437,-430.7585712351605
ForecastDispersion,augmented_signal_history,3,mis,inst_mom1m,0.00011655943603241259,0.4040068257510966,-2.2255346899649733
ForecastDispersion,augmented_signal_history,3,mis,inst_mve,-0.4888480435706913,-36.46989257756015,-970.4357995138917
ForecastDispersion,augmented_signal_history,3,mis,inst_retvol,-0.001989099964052,-22.842364282878794,-127.26590729788754
ForecastDispersion,augmented_signal_history,3,mis,inst_std_dolvol,-0.04159237297309211,-32.53438451926427,181.8842475560169
ForecastDispersion,augmented_signal_history,3,mis,inst_std_turn,-0.3878988161413583,-18.570543337038195,196.42402503335006
ForecastDispersion,augmented_signal_history,3,mis,inst_turn,-0.07530454244325449,-19.73685584396178,3.5628001350840175
ForecastDispersion,augmented_signal_history,3,mis,x_cond_mean_cf_sq,1.130407265598508,1.7990780611481072,-70.58188283139164
ForecastDispersion,augmented_signal_history,3,obs,inst_ForecastDispersion_phase2_ever_observed_before,0.0018995927709249425,2.4883051412287,-5.8076494142176305
ForecastDispersion,augmented_signal_history,3,obs,inst_ForecastDispersion_phase2_lag1_observed,0.003435340462508923,5.051582652108611,37.3833880245337
ForecastDispersion,augmented_signal_history,3,obs,inst_ForecastDispersion_phase2_lag1_value,0.019894316264466333,0.543966568445969,22.378950901038603
ForecastDispersion,augmented_signal_history,3,obs,inst_ForecastDispersion_phase2_prev_observed_flag,0.003435340462508923,5.051582652108611,37.38338802658472
ForecastDispersion,augmented_signal_history,3,obs,inst_ForecastDispersion_phase2_prior_missing_count,-0.41462624960573896,-7.916831403347363,260.51604458939096
ForecastDispersion,augmented_signal_history,3,obs,inst_age,0.01166670315138725,0.8019082279948757,23.688499204671754
ForecastDispersion,augmented_signal_history,3,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.3158407214513
ForecastDispersion,augmented_signal_history,3,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.129346005191668
ForecastDispersion,augmented_signal_history,3,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.266275523385303
ForecastDispersion,augmented_signal_history,3,obs,inst_const,0.002129030866913155,2.772470132384661,-95.09134462282474
ForecastDispersion,augmented_signal_history,3,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.5748459036563
ForecastDispersion,augmented_signal_history,3,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,1.595799635114314e-06
ForecastDispersion,augmented_signal_history,3,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.09228636739758
ForecastDispersion,augmented_signal_history,3,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.8507728079360484
ForecastDispersion,augmented_signal_history,3,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.441428389552629
ForecastDispersion,augmented_signal_history,3,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.7925437551793
ForecastDispersion,augmented_signal_history,3,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6319451114369894
ForecastDispersion,augmented_signal_history,3,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.48029701956466
ForecastDispersion,augmented_signal_history,3,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.06853162152176
ForecastDispersion,augmented_signal_history,3,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.4585536682003495
ForecastDispersion,augmented_signal_history,4,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.03222791431544197,-32.298295127245645,-9.552551246592161
ForecastDispersion,augmented_signal_history,4,mis,inst_ForecastDispersion_phase2_lag1_observed,-0.00017480101876570027,-0.5013761730560674,-2.217100533770692
ForecastDispersion,augmented_signal_history,4,mis,inst_ForecastDispersion_phase2_lag1_value,-0.04841535329916558,-2.7637560586325205,123.38828429285205
ForecastDispersion,augmented_signal_history,4,mis,inst_ForecastDispersion_phase2_prev_observed_flag,-0.00017480101876570027,-0.5013761730560677,-2.217100534150129
ForecastDispersion,augmented_signal_history,4,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.971331262861468,-32.532704272839496,91.18181966214152
ForecastDispersion,augmented_signal_history,4,mis,inst_age,-0.6138521437408035,-33.94650362811811,332.56045719653974
ForecastDispersion,augmented_signal_history,4,mis,inst_baspread,-0.002765906358091963,-27.79307381449367,-382.68905819065964
ForecastDispersion,augmented_signal_history,4,mis,inst_beta,-0.056133306843231985,-31.489938527388357,452.8498732893915
ForecastDispersion,augmented_signal_history,4,mis,inst_bm,-0.03288247686074482,-23.285105367750536,-297.5500909320646
ForecastDispersion,augmented_signal_history,4,mis,inst_const,-0.045482797962072184,-37.87975025106534,4349.478547127703
ForecastDispersion,augmented_signal_history,4,mis,inst_idiovol,-0.004355416890264352,-31.881116972165348,-920.889037164555
ForecastDispersion,augmented_signal_history,4,mis,inst_ill,2.7253008416060028e-08,0.6435363605673133,-7.543667828226429e-07
ForecastDispersion,augmented_signal_history,4,mis,inst_maxret,-0.0043786227999048485,-22.333343521556422,-550.9981889657903
ForecastDispersion,augmented_signal_history,4,mis,inst_mom1m,-0.00046818303178820336,-1.6846989508616055,4.167602665536909
ForecastDispersion,augmented_signal_history,4,mis,inst_mve,-0.49463338008379765,-37.35249433518123,-1598.4171833006578
ForecastDispersion,augmented_signal_history,4,mis,inst_retvol,-0.001932840154903185,-25.59032855724414,250.04653602273234
ForecastDispersion,augmented_signal_history,4,mis,inst_std_dolvol,-0.04197109587396246,-34.917801718964704,131.24806066376132
ForecastDispersion,augmented_signal_history,4,mis,inst_std_turn,-0.39416160749677404,-14.412768584843748,91.51136048251627
ForecastDispersion,augmented_signal_history,4,mis,inst_turn,-0.0795366380542809,-16.543819272205177,39.47486657584833
ForecastDispersion,augmented_signal_history,4,mis,x_cond_mean_cf_sq,1.1357073745780855,1.8044875566968641,-71.86297387499597
ForecastDispersion,augmented_signal_history,4,obs,inst_ForecastDispersion_phase2_ever_observed_before,0.0018995927709249425,2.4883051412287,-5.808062532223485
ForecastDispersion,augmented_signal_history,4,obs,inst_ForecastDispersion_phase2_lag1_observed,0.003435340462508923,5.051582652108611,37.3861453076001
ForecastDispersion,augmented_signal_history,4,obs,inst_ForecastDispersion_phase2_lag1_value,0.019894316264466333,0.543966568445969,22.380601764469066
ForecastDispersion,augmented_signal_history,4,obs,inst_ForecastDispersion_phase2_prev_observed_flag,0.003435340462508923,5.051582652108611,37.38614530422467
ForecastDispersion,augmented_signal_history,4,obs,inst_ForecastDispersion_phase2_prior_missing_count,-0.41462624960573896,-7.916831403347363,260.53525905488
ForecastDispersion,augmented_signal_history,4,obs,inst_age,0.01166670315138725,0.8019082279948757,23.690246277988713
ForecastDispersion,augmented_signal_history,4,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.32233800238365
ForecastDispersion,augmented_signal_history,4,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.131419989941648
ForecastDispersion,augmented_signal_history,4,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.268358641497432
ForecastDispersion,augmented_signal_history,4,obs,inst_const,0.002129030866913155,2.772470132384661,-95.09841700642087
ForecastDispersion,augmented_signal_history,4,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.6118625262901
ForecastDispersion,augmented_signal_history,4,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,1.5959445158104554e-06
ForecastDispersion,augmented_signal_history,4,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.10372255819556
ForecastDispersion,augmented_signal_history,4,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.8508355789568948
ForecastDispersion,augmented_signal_history,4,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.442189667443824
ForecastDispersion,augmented_signal_history,4,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.8169368216838
ForecastDispersion,augmented_signal_history,4,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6320492376441091
ForecastDispersion,augmented_signal_history,4,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.48424355409363
ForecastDispersion,augmented_signal_history,4,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.07193000626496
ForecastDispersion,augmented_signal_history,4,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.4588825691583
ForecastDispersion,augmented_signal_history,5,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.030675050975243732,-30.46278517594939,-151.85619664853039
ForecastDispersion,augmented_signal_history,5,mis,inst_ForecastDispersion_phase2_lag1_observed,0.00017236497030116135,0.5364810681346907,2.281660384543487
ForecastDispersion,augmented_signal_history,5,mis,inst_ForecastDispersion_phase2_lag1_value,-0.04824154177838374,-2.767134450790288,118.50874901892229
ForecastDispersion,augmented_signal_history,5,mis,inst_ForecastDispersion_phase2_prev_observed_flag,0.00017236497030116135,0.5364810681346905,2.2816603838706753
ForecastDispersion,augmented_signal_history,5,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.798007081338604,-30.643055522680818,85.21876206202879
ForecastDispersion,augmented_signal_history,5,mis,inst_age,-0.576780671781147,-32.133023201696034,22.350918902996224
ForecastDispersion,augmented_signal_history,5,mis,inst_baspread,-0.00259121984492228,-27.20875180553136,-326.03830697407
ForecastDispersion,augmented_signal_history,5,mis,inst_beta,-0.054624439695019705,-30.752185940350035,396.4859767702904
ForecastDispersion,augmented_signal_history,5,mis,inst_bm,-0.028767528507784173,-22.637163168112572,-282.28123029595173
ForecastDispersion,augmented_signal_history,5,mis,inst_const,-0.042545633512094436,-36.53356307228458,5819.724533854564
ForecastDispersion,augmented_signal_history,5,mis,inst_idiovol,-0.00412471237166739,-30.538825051278508,-843.6890508078113
ForecastDispersion,augmented_signal_history,5,mis,inst_ill,6.51717345655453e-08,1.7715327959897684,-2.687690896396955e-07
ForecastDispersion,augmented_signal_history,5,mis,inst_maxret,-0.0036928514561363882,-21.269093240704958,-423.275832011785
ForecastDispersion,augmented_signal_history,5,mis,inst_mom1m,0.0003881197963708844,1.6122021458908555,-6.2293674142795625
ForecastDispersion,augmented_signal_history,5,mis,inst_mve,-0.4663296413037958,-36.28037022952185,-2264.5370909121493
ForecastDispersion,augmented_signal_history,5,mis,inst_retvol,-0.0017187435205540484,-25.015319774159035,-66.59174210886653
ForecastDispersion,augmented_signal_history,5,mis,inst_std_dolvol,-0.03788817419406275,-32.27702818821045,-206.32899432937626
ForecastDispersion,augmented_signal_history,5,mis,inst_std_turn,-0.37601772521195925,-14.61437277722611,72.40646381936143
ForecastDispersion,augmented_signal_history,5,mis,inst_turn,-0.07645050410199343,-17.664783194733864,67.5977818640272
ForecastDispersion,augmented_signal_history,5,mis,x_cond_mean_cf_sq,1.126442458329834,1.793441075301513,-69.43956905980178
ForecastDispersion,augmented_signal_history,5,obs,inst_ForecastDispersion_phase2_ever_observed_before,0.0018995927709249425,2.4883051412287,-5.807711116574954
ForecastDispersion,augmented_signal_history,5,obs,inst_ForecastDispersion_phase2_lag1_observed,0.003435340462508923,5.051582652108611,37.38384175149889
ForecastDispersion,augmented_signal_history,5,obs,inst_ForecastDispersion_phase2_lag1_value,0.019894316264466333,0.543966568445969,22.37922276220844
ForecastDispersion,augmented_signal_history,5,obs,inst_ForecastDispersion_phase2_prev_observed_flag,0.003435340462508923,5.051582652108611,37.38384172353327
ForecastDispersion,augmented_signal_history,5,obs,inst_ForecastDispersion_phase2_prior_missing_count,-0.41462624960573896,-7.916831403347363,260.5192075201497
ForecastDispersion,augmented_signal_history,5,obs,inst_age,0.01166670315138725,0.8019082279948757,23.688786760334928
ForecastDispersion,augmented_signal_history,5,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.31690671541396
ForecastDispersion,augmented_signal_history,5,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.12968752402985
ForecastDispersion,augmented_signal_history,5,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.26661725313849
ForecastDispersion,augmented_signal_history,5,obs,inst_const,0.002129030866913155,2.772470132384661,-95.09253655842035
ForecastDispersion,augmented_signal_history,5,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.5809576521194
ForecastDispersion,augmented_signal_history,5,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,1.595891679342912e-06
ForecastDispersion,augmented_signal_history,5,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.0941671826761
ForecastDispersion,augmented_signal_history,5,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.8507831683827601
ForecastDispersion,augmented_signal_history,5,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.441549323737888
ForecastDispersion,augmented_signal_history,5,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.79655905966445
ForecastDispersion,augmented_signal_history,5,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6319561529585467
ForecastDispersion,augmented_signal_history,5,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.48094752658468
ForecastDispersion,augmented_signal_history,5,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.06909168654511
ForecastDispersion,augmented_signal_history,5,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.458607832466695
ForecastDispersion,augmented_signal_history,6,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.03236856094040298,-33.044109961273676,267.11976276744815
ForecastDispersion,augmented_signal_history,6,mis,inst_ForecastDispersion_phase2_lag1_observed,-0.0004485496331614173,-1.2119148641882727,-6.131529410708155
ForecastDispersion,augmented_signal_history,6,mis,inst_ForecastDispersion_phase2_lag1_value,-0.04301615870526794,-2.4915981349705447,129.30354319286084
ForecastDispersion,augmented_signal_history,6,mis,inst_ForecastDispersion_phase2_prev_observed_flag,-0.0004485496331614173,-1.2119148641882724,-6.131529408732423
ForecastDispersion,augmented_signal_history,6,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.7779176504109855,-31.779141841044638,536.7903638728424
ForecastDispersion,augmented_signal_history,6,mis,inst_age,-0.606043090112669,-31.801571168376864,-448.5004392763645
ForecastDispersion,augmented_signal_history,6,mis,inst_baspread,-0.002622498927443337,-27.520927669074812,-382.35690240145203
ForecastDispersion,augmented_signal_history,6,mis,inst_beta,-0.05535779022060558,-32.63700869401097,408.5658445347412
ForecastDispersion,augmented_signal_history,6,mis,inst_bm,-0.029824425512577118,-22.97656223653888,-382.7251407140652
ForecastDispersion,augmented_signal_history,6,mis,inst_const,-0.04446250332970385,-37.34794624227368,5673.129190290282
ForecastDispersion,augmented_signal_history,6,mis,inst_idiovol,-0.004207726797900455,-31.70502269001528,-729.7979400300096
ForecastDispersion,augmented_signal_history,6,mis,inst_ill,6.408958673560994e-08,2.117854923948794,1.012960322499764e-06
ForecastDispersion,augmented_signal_history,6,mis,inst_maxret,-0.003959362487651482,-22.17276056117723,-526.0084562417908
ForecastDispersion,augmented_signal_history,6,mis,inst_mom1m,6.964725151238563e-05,0.2988271442613373,-0.6522938802717663
ForecastDispersion,augmented_signal_history,6,mis,inst_mve,-0.48780851282953397,-37.086099805900524,-2343.2427572761894
ForecastDispersion,augmented_signal_history,6,mis,inst_retvol,-0.001780923960130772,-25.90906657054639,-4.355703101218164
ForecastDispersion,augmented_signal_history,6,mis,inst_std_dolvol,-0.040267949156007225,-33.32227933241219,-153.5215858575903
ForecastDispersion,augmented_signal_history,6,mis,inst_std_turn,-0.3710517381047235,-19.50406814905398,227.90132980041486
ForecastDispersion,augmented_signal_history,6,mis,inst_turn,-0.07545788123754517,-18.499386431639035,-54.672224640818655
ForecastDispersion,augmented_signal_history,6,mis,x_cond_mean_cf_sq,1.0806741646529587,1.7236204952796463,-82.92170708758889
ForecastDispersion,augmented_signal_history,6,obs,inst_ForecastDispersion_phase2_ever_observed_before,0.0018995927709249425,2.4883051412287,-5.808479282718805
ForecastDispersion,augmented_signal_history,6,obs,inst_ForecastDispersion_phase2_lag1_observed,0.003435340462508923,5.051582652108611,37.38870902123788
ForecastDispersion,augmented_signal_history,6,obs,inst_ForecastDispersion_phase2_lag1_value,0.019894316264466333,0.543966568445969,22.382136205111873
ForecastDispersion,augmented_signal_history,6,obs,inst_ForecastDispersion_phase2_prev_observed_flag,0.003435340462508923,5.051582652108611,37.38870902278371
ForecastDispersion,augmented_signal_history,6,obs,inst_ForecastDispersion_phase2_prior_missing_count,-0.41462624960573896,-7.916831403347363,260.55312608924174
ForecastDispersion,augmented_signal_history,6,obs,inst_age,0.01166670315138725,0.8019082279948757,23.691871021778226
ForecastDispersion,augmented_signal_history,6,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.32841551261387
ForecastDispersion,augmented_signal_history,6,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.13335009633761
ForecastDispersion,augmented_signal_history,6,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.27029910471561
ForecastDispersion,augmented_signal_history,6,obs,inst_const,0.002129030866913155,2.772470132384661,-95.10486792135588
ForecastDispersion,augmented_signal_history,6,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.6462369710042
ForecastDispersion,augmented_signal_history,6,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,1.5960375231656944e-06
ForecastDispersion,augmented_signal_history,6,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.1143604783572
ForecastDispersion,augmented_signal_history,6,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.8508939680305839
ForecastDispersion,augmented_signal_history,6,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.44291640157281
ForecastDispersion,augmented_signal_history,6,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.83963129416844
ForecastDispersion,augmented_signal_history,6,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6321811784635392
ForecastDispersion,augmented_signal_history,6,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.48790890511132
ForecastDispersion,augmented_signal_history,6,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.07508891793822
ForecastDispersion,augmented_signal_history,6,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.459188275672191
ForecastDispersion,augmented_signal_history,7,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.03275385928402872,-32.09914812748125,343.66186554286605
ForecastDispersion,augmented_signal_history,7,mis,inst_ForecastDispersion_phase2_lag1_observed,-3.485414917056563e-05,-0.10102426326479466,-0.4200690361287582
ForecastDispersion,augmented_signal_history,7,mis,inst_ForecastDispersion_phase2_lag1_value,-0.04892226771243128,-2.7901523859531285,115.6226671571204
ForecastDispersion,augmented_signal_history,7,mis,inst_ForecastDispersion_phase2_prev_observed_flag,-3.485414917056563e-05,-0.10102426326479469,-0.4632710063483756
ForecastDispersion,augmented_signal_history,7,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.954337322606961,-32.383977975123315,276.6831478135814
ForecastDispersion,augmented_signal_history,7,mis,inst_age,-0.6044884630697464,-32.174889169159314,-148.63001845658457
ForecastDispersion,augmented_signal_history,7,mis,inst_baspread,-0.0027756511698134455,-27.83472896586554,384.48510376183475
ForecastDispersion,augmented_signal_history,7,mis,inst_beta,-0.05797767758393505,-31.995559940979955,305.19629614357285
ForecastDispersion,augmented_signal_history,7,mis,inst_bm,-0.03531100270617076,-19.054439297317167,-317.5558563279089
ForecastDispersion,augmented_signal_history,7,mis,inst_const,-0.04539020721296213,-36.993538075463924,5037.657228407617
ForecastDispersion,augmented_signal_history,7,mis,inst_idiovol,-0.004403066011554635,-31.775072727308327,-761.840083375594
ForecastDispersion,augmented_signal_history,7,mis,inst_ill,-1.1251600810813303e-08,-0.22091194649845475,-1.8123132468197267
ForecastDispersion,augmented_signal_history,7,mis,inst_maxret,-0.004256491132992217,-21.577852354661925,-577.9904757539944
ForecastDispersion,augmented_signal_history,7,mis,inst_mom1m,-0.00037715326515373867,-1.2636722458339027,5.879520687410618
ForecastDispersion,augmented_signal_history,7,mis,inst_mve,-0.49596113508021694,-36.39219863814488,-2677.274674663926
ForecastDispersion,augmented_signal_history,7,mis,inst_retvol,-0.0019068267900218879,-25.37499271712755,-335.8276559680363
ForecastDispersion,augmented_signal_history,7,mis,inst_std_dolvol,-0.04186069625847015,-33.29285793877108,325.3054016932059
ForecastDispersion,augmented_signal_history,7,mis,inst_std_turn,-0.3596536072890254,-17.9660718591088,200.1447735348382
ForecastDispersion,augmented_signal_history,7,mis,inst_turn,-0.07508631997452453,-19.507151259756107,-26.293282546593474
ForecastDispersion,augmented_signal_history,7,mis,x_cond_mean_cf_sq,1.13762471550863,1.8069100631460324,-68.21700073949005
ForecastDispersion,augmented_signal_history,7,obs,inst_ForecastDispersion_phase2_ever_observed_before,0.0018995927709249425,2.4883051412287,-5.807568150165051
ForecastDispersion,augmented_signal_history,7,obs,inst_ForecastDispersion_phase2_lag1_observed,0.003435340462508923,5.051582652108611,50.29693421581367
ForecastDispersion,augmented_signal_history,7,obs,inst_ForecastDispersion_phase2_lag1_value,0.019894316264466333,0.543966568445969,22.381641806871965
ForecastDispersion,augmented_signal_history,7,obs,inst_ForecastDispersion_phase2_prev_observed_flag,0.003435340462508923,5.051582652108611,24.47996168222419
ForecastDispersion,augmented_signal_history,7,obs,inst_ForecastDispersion_phase2_prior_missing_count,-0.41462624960573896,-7.916831403347363,260.5468312777475
ForecastDispersion,augmented_signal_history,7,obs,inst_age,0.01166670315138725,0.8019082279948757,23.691314833678494
ForecastDispersion,augmented_signal_history,7,obs,inst_baspread,0.0005778591497272813,10.905344813148744,-88.35216221771981
ForecastDispersion,augmented_signal_history,7,obs,inst_beta,0.004022525016650623,2.9781188121063913,-28.13364303524137
ForecastDispersion,augmented_signal_history,7,obs,inst_bm,0.005276084873133037,5.218933269047921,-28.268118244104873
ForecastDispersion,augmented_signal_history,7,obs,inst_const,0.002129030866913155,2.772470132384661,-95.09823161345784
ForecastDispersion,augmented_signal_history,7,obs,inst_idiovol,0.0006426726978396468,10.041395365595536,501.6281948548704
ForecastDispersion,augmented_signal_history,7,obs,inst_ill,1.6143927566375097e-08,3.2577176120323914,-0.02042383502560059
ForecastDispersion,augmented_signal_history,7,obs,inst_maxret,0.0012613764305397937,13.056706943071203,155.07358592389974
ForecastDispersion,augmented_signal_history,7,obs,inst_mom1m,-0.00012230178464106933,-0.672170494817271,-0.850897674828981
ForecastDispersion,augmented_signal_history,7,obs,inst_mve,0.008820531285299367,0.852787466540846,-10.446136785350781
ForecastDispersion,augmented_signal_history,7,obs,inst_retvol,0.00046531581694339417,12.015628546481153,330.90929250065557
ForecastDispersion,augmented_signal_history,7,obs,inst_std_dolvol,0.0033165414134344977,7.026836909875035,-1.6145846841903972
ForecastDispersion,augmented_signal_history,7,obs,inst_std_turn,-0.042969473665823904,-3.8266061025883036,53.48997353908784
ForecastDispersion,augmented_signal_history,7,obs,inst_turn,-0.013450239493020294,-4.05691629984733,46.072526821694616
ForecastDispersion,augmented_signal_history,7,obs,x_cond_mean_cf_sq,0.1623439074509483,0.12539938316879654,4.459086431444616
ForecastDispersion,augmented_signal_history,8,mis,inst_ForecastDispersion_phase2_ever_observed_before,-0.03147402341264806,-31.02605668571034,-22.11545998352138
ForecastDispersion,augmented_signal_history,8,mis,inst_ForecastDispersion_phase2_lag1_observed,0.0001330945633264717,0.4504376126570918,1.1954052906932975
ForecastDispersion,augmented_signal_history,8,mis,inst_ForecastDispersion_phase2_lag1_value,-0.04887101208593058,-2.7948566217656556,123.7695180178203
ForecastDispersion,augmented_signal_history,8,mis,inst_ForecastDispersion_phase2_prev_observed_flag,0.0001330945633264717,0.45043761265709176,1.1954052911476347
ForecastDispersion,augmented_signal_history,8,mis,inst_ForecastDispersion_phase2_prior_missing_count,-3.8048526516026313,-31.274851635183577,310.36066246642815
ForecastDispersion,augmented_signal_history,8,mis,inst_age,-0.6010577209221788,-30.883238418301207,-235.55170735753637
ForecastDispersion,augmented_signal_history,8,mis,inst_baspread,-0.0026448334414260377,-26.172738934229113,-20.524743978048836
ForecastDispersion,augmented_signal_history,8,mis,inst_beta,-0.055420091044362386,-29.831193986532142,9.22548571763439
ForecastDispersion,augmented_signal_history,8,mis,inst_bm,-0.03275572543675118,-20.90710414180056,-259.8614489282904
ForecastDispersion,augmented_signal_history,8,mis,inst_const,-0.04378629532516181,-36.43254883294293,6679.03856313673
ForecastDispersion,augmented_signal_history,8,mis,inst_idiovol,-0.004130391565112609,-30.666263986741097,-806.2677128404251
